,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
140,2019-09-07 13:55:14.942,0 days 01:10:13.849000,5,495.18361111111153,0 days 00:00:18.288000,10992,268,7,100,False,8,car,1193.7791666666665,0.20625109601962163,OnTrack,-403,10607,1934
141,2019-09-07 13:55:14.969,0 days 01:10:13.876000,5,497.0502777777782,0 days 00:00:18.315000,11085,272,7,100,False,8,pos,1195.8206983619455,0.20660381464754493,OnTrack,-402,10625,1935
142,2019-09-07 13:55:15.262,0 days 01:10:14.169000,5,498.9169444444449,0 days 00:00:18.608000,11178,276,7,100,False,8,car,1218.3124999999998,0.21048975843751555,OnTrack,-387,10819,1935
143,2019-09-07 13:55:15.269,0 days 01:10:14.176000,5,500.21694444444506,0 days 00:00:18.615000,11279,277,7,100,False,8,pos,1218.8526242609373,0.21058307655188357,OnTrack,-387,10824,1936
144,2019-09-07 13:55:15.502,0 days 01:10:14.409000,5,501.51694444444524,0 days 00:00:18.848000,11381,279,7,100,False,8,car,1236.9124999999997,0.2137033095641253,OnTrack,-373,10988,1936
145,2019-09-07 13:55:15.569,0 days 01:10:14.476000,5,502.3725000000007,0 days 00:00:18.915000,11455,281,7,100,False,8,pos,1242.1778198079226,0.21461300711255066,OnTrack,-370,11034,1936
146,2019-09-07 13:55:15.770,0 days 01:10:14.677000,5,503.2280555555562,0 days 00:00:19.116000,11529,283,7,100,False,8,pos,1258.1266888240236,0.21736851818754224,OnTrack,-359,11173,1936
147,2019-09-07 13:55:15.782,0 days 01:10:14.689000,5,504.0836111111116,0 days 00:00:19.128000,11603,285,7,100,False,8,car,1259.0791666666664,0.21753307927594526,OnTrack,-358,11183,1936
148,2019-09-07 13:55:16.022,0 days 01:10:14.929000,5,506.3502777777785,0 days 00:00:19.368000,11718,286,7,100,False,8,car,1278.145833333333,0.22082725713333018,OnTrack,-335,11441,1935
149,2019-09-07 13:55:16.070,0 days 01:10:14.977000,5,507.416944444445,0 days 00:00:19.416000,11176,288,7,100,False,8,pos,1281.9879700797276,0.22149106911558641,OnTrack,-330,11492,1936
150,2019-09-07 13:55:16.262,0 days 01:10:15.169000,5,508.4836111111115,0 days 00:00:19.608000,10634,290,7,100,False,8,car,1297.4791666666665,0.22416750740830096,OnTrack,-305,11669,1936
151,2019-09-07 13:55:16.370,0 days 01:10:15.277000,5,509.4462500000003,0 days 00:00:19.716000,10652,292,7,100,False,8,pos,1306.27316909654,0.22568686097904989,OnTrack,-289,11759,1936
152,2019-09-07 13:55:16.501,0 days 01:10:15.408000,5,510.4088888888891,0 days 00:00:19.847000,10670,294,8,100,False,8,car,1316.9975,0.22753972042297188,OnTrack,-264,11863,1935
153,2019-09-07 13:55:16.670,0 days 01:10:15.577000,5,511.13472222222265,0 days 00:00:20.016000,10698,295,8,100,False,8,pos,1330.887970833996,0.22993959882069917,OnTrack,-229,11991,1936
154,2019-09-07 13:55:16.702,0 days 01:10:15.609000,5,511.8605555555562,0 days 00:00:20.048000,10727,296,8,100,False,8,car,1333.5241666666664,0.230395058502852,OnTrack,-221,12014,1936
155,2019-09-07 13:55:16.942,0 days 01:10:15.849000,5,513.4605555555559,0 days 00:00:20.288000,10831,298,8,100,False,8,car,1353.3908333333331,0.23382745361299437,OnTrack,-163,12179,1936
156,2019-09-07 13:55:16.970,0 days 01:10:15.877000,5,514.2772222222225,0 days 00:00:20.316000,10903,300,8,100,False,8,pos,1355.7306471553184,0.23423170691104267,OnTrack,-156,12198,1937
157,2019-09-07 13:55:17.222,0 days 01:10:16.129000,5,515.0938888888891,0 days 00:00:20.568000,10976,303,8,100,False,8,car,1376.9575,0.23789910351713978,OnTrack,-85,12368,1936
158,2019-09-07 13:55:17.270,0 days 01:10:16.177000,5,515.7605555555558,0 days 00:00:20.616000,11015,303,8,100,False,8,pos,1381.0018651789765,0.2385978548223721,OnTrack,-71,12401,1936
159,2019-09-07 13:55:17.462,0 days 01:10:16.369000,5,516.4272222222226,0 days 00:00:20.808000,11054,303,8,100,False,8,car,1397.1574999999998,0.24138908914926435,OnTrack,-5,12532,1935
160,2019-09-07 13:55:17.570,0 days 01:10:16.477000,5,516.9938888888894,0 days 00:00:20.916000,11080,303,8,100,False,8,pos,1406.2379363954246,0.24295793036478186,OnTrack,35,12605,1936
161,2019-09-07 13:55:17.702,0 days 01:10:16.609000,5,517.5605555555562,0 days 00:00:21.048000,11107,303,8,100,False,8,car,1417.3574999999996,0.24487907478138896,OnTrack,87,12691,1936
162,2019-09-07 13:55:17.870,0 days 01:10:16.777000,5,518.0272222222228,0 days 00:00:21.216000,11117,304,8,100,False,8,pos,1431.5996005177385,0.24733970479020992,OnTrack,157,12799,1937
163,2019-09-07 13:55:17.942,0 days 01:10:16.849000,5,518.4938888888894,0 days 00:00:21.288000,11128,306,8,100,False,8,car,1437.7574999999997,0.24840361472670291,OnTrack,187,12843,1937
164,2019-09-07 13:55:18.170,0 days 01:10:17.077000,5,518.7938888888896,0 days 00:00:21.516000,11181,308,8,100,False,8,pos,1457.4556542751927,0.25180689568708897,OnTrack,301,12991,1938
165,2019-09-07 13:55:18.182,0 days 01:10:17.089000,5,519.0938888888898,0 days 00:00:21.528000,11235,311,8,100,False,8,car,1458.4908333333328,0.2519857451939991,OnTrack,308,13000,1938
166,2019-09-07 13:55:18.422,0 days 01:10:17.329000,5,517.7605555555563,0 days 00:00:21.768000,11259,310,8,100,False,8,car,1479.1574999999996,0.25555635755689887,OnTrack,492,13201,1937
167,2019-09-07 13:55:18.470,0 days 01:10:17.377000,5,515.827222222223,0 days 00:00:21.816000,11306,312,8,100,False,8,pos,1483.3323592699476,0.25627765453057516,OnTrack,532,13241,1938
168,2019-09-07 13:55:18.662,0 days 01:10:17.569000,5,513.8938888888897,0 days 00:00:22.008000,11353,315,8,100,False,8,car,1500.1574999999993,0.25918456044178084,OnTrack,688,13381,1938
169,2019-09-07 13:55:18.770,0 days 01:10:17.677000,5,510.69388888888966,0 days 00:00:22.116000,11358,315,8,100,False,8,pos,1509.60881660831,0.26081747921245735,OnTrack,765,13445,1939
170,2019-09-07 13:55:18.902,0 days 01:10:17.809000,5,507.4938888888896,0 days 00:00:22.248000,11364,315,8,100,False,8,car,1521.1574999999996,0.2628127633266629,OnTrack,840,13504,1939
171,2019-09-07 13:55:19.070,0 days 01:10:17.977000,5,503.5605555555562,0 days 00:00:22.416000,11389,315,8,100,False,8,pos,1535.8966615620166,0.26535927135047493,OnTrack,933,13570,1941
172,2019-09-07 13:55:19.142,0 days 01:10:18.049000,5,499.6272222222228,0 days 00:00:22.488000,11414,316,8,100,False,8,car,1542.2241666666662,0.2664524843159414,OnTrack,982,13603,1941
173,2019-09-07 13:55:19.369,0 days 01:10:18.276000,5,494.9938888888894,0 days 00:00:22.715000,11434,316,8,100,False,8,pos,1562.2106749781674,0.2699055846547274,OnTrack,1160,13717,1941
174,2019-09-07 13:55:19.382,0 days 01:10:18.289000,5,490.36055555555595,0 days 00:00:22.728000,11454,317,8,100,False,8,car,1563.3574999999996,0.2701037234096163,OnTrack,1169,13722,1941
175,2019-09-07 13:55:19.622,0 days 01:10:18.529000,5,479.29388888888934,0 days 00:00:22.968000,11482,318,8,100,False,8,car,1584.5574999999994,0.27376648060768766,OnTrack,1336,13817,1942
176,2019-09-07 13:55:19.669,0 days 01:10:18.576000,5,474.26888888888925,0 days 00:00:23.015000,11518,318,8,100,False,8,pos,1588.7054403862128,0.27448312676366754,OnTrack,1369,13835,1943
177,2019-09-07 13:55:19.823,0 days 01:10:18.730000,5,469.24388888888916,0 days 00:00:23.169000,11555,318,8,100,False,8,car,1602.3124999999995,0.27683403976107246,OnTrack,1477,13890,1943
178,2019-09-07 13:55:19.969,0 days 01:10:18.876000,5,462.9037500000002,0 days 00:00:23.315000,11536,319,8,100,False,8,pos,1615.3203972303884,0.27908143453524126,OnTrack,1584,13940,1945
179,2019-09-07 13:55:20.062,0 days 01:10:18.969000,5,456.5636111111112,0 days 00:00:23.408000,11517,321,8,100,False,8,car,1623.623333333333,0.28051594580770295,OnTrack,1654,13970,1945
180,2019-09-07 13:55:20.269,0 days 01:10:19.176000,5,449.89694444444456,0 days 00:00:23.615000,11550,321,8,100,False,8,pos,1642.0781918826508,0.28370442061859463,OnTrack,1817,14033,1948
181,2019-09-07 13:55:20.302,0 days 01:10:19.209000,5,443.2302777777779,0 days 00:00:23.648000,11583,321,8,100,False,8,car,1645.0233333333329,0.2842132573189637,OnTrack,1842,14042,1948
182,2019-09-07 13:55:20.542,0 days 01:10:19.449000,5,429.5636111111112,0 days 00:00:23.888000,11626,322,8,100,False,8,car,1666.4899999999998,0.2879220869346209,OnTrack,2043,14110,1949
183,2019-09-07 13:55:20.569,0 days 01:10:19.476000,5,422.5636111111112,0 days 00:00:23.915000,11664,322,8,100,False,8,pos,1668.9092686309796,0.28834006776444115,OnTrack,2072,14119,1950
184,2019-09-07 13:55:20.782,0 days 01:10:19.689000,5,415.5636111111112,0 days 00:00:24.128000,11702,323,8,100,False,8,car,1688.023333333333,0.2916424346546745,OnTrack,2342,14187,1951
185,2019-09-07 13:55:20.869,0 days 01:10:19.776000,5,408.55958333333353,0 days 00:00:24.215000,11699,323,8,100,False,8,pos,1695.8460024365281,0.2929939694455168,OnTrack,2442,14209,1952
186,2019-09-07 13:55:21.021,0 days 01:10:19.928000,5,401.5555555555559,0 days 00:00:24.367000,11696,324,8,100,False,8,car,1709.533333333333,0.29535875103818937,OnTrack,2571,14232,1953
187,2019-09-07 13:55:21.169,0 days 01:10:20.076000,5,395.74888888888904,0 days 00:00:24.515000,11724,324,8,100,False,8,pos,1722.8844497418713,0.29766544432723,OnTrack,2678,14246,1955
188,2019-09-07 13:55:21.222,0 days 01:10:20.129000,5,389.9422222222222,0 days 00:00:24.568000,11752,325,8,100,False,8,car,1727.6791666666666,0.2984938350785984,OnTrack,2719,14251,1955
189,2019-09-07 13:55:21.462,0 days 01:10:20.369000,5,376.47555555555573,0 days 00:00:24.808000,11752,327,8,100,False,8,car,1749.4791666666665,0.3022602552162378,OnTrack,2920,14274,1956
190,2019-09-07 13:55:21.469,0 days 01:10:20.376000,5,369.86986111111116,0 days 00:00:24.815000,11798,327,8,100,False,8,pos,1750.1151515717395,0.3023701353242057,OnTrack,2927,14275,1957
191,2019-09-07 13:55:21.701,0 days 01:10:20.608000,5,363.2641666666666,0 days 00:00:25.047000,11844,327,8,100,False,8,car,1771.1883333333333,0.30601098193663706,OnTrack,3127,14293,1957
192,2019-09-07 13:55:21.769,0 days 01:10:20.676000,5,356.6641666666666,0 days 00:00:25.115000,11846,327,8,100,False,8,pos,1777.3764648436231,0.3070801151079543,OnTrack,3186,14299,1958
193,2019-09-07 13:55:21.941,0 days 01:10:20.848000,5,350.06416666666655,0 days 00:00:25.287000,11848,328,8,100,False,8,car,1793.0549999999998,0.30978892017867293,OnTrack,3329,14311,1959
194,2019-09-07 13:55:22.069,0 days 01:10:20.976000,5,343.56416666666644,0 days 00:00:25.415000,11857,328,8,100,False,8,pos,1804.7375770248227,0.3118073373055453,OnTrack,3435,14321,1961
195,2019-09-07 13:55:22.181,0 days 01:10:21.088000,5,337.0641666666663,0 days 00:00:25.527000,11867,329,8,100,False,8,car,1814.9883333333335,0.31357837652510534,OnTrack,3527,14329,1961
196,2019-09-07 13:55:22.370,0 days 01:10:21.277000,5,331.815833333333,0 days 00:00:25.716000,11887,330,8,100,False,8,pos,1832.365487032745,0.31658065458145024,OnTrack,3684,14343,1963
197,2019-09-07 13:55:22.382,0 days 01:10:21.289000,5,326.56749999999965,0 days 00:00:25.728000,11907,331,8,100,False,8,car,1833.4691666666668,0.31677133904010646,OnTrack,3693,14343,1963
198,2019-09-07 13:55:22.622,0 days 01:10:21.529000,5,314.90083333333314,0 days 00:00:25.968000,11887,331,8,100,False,8,car,1855.5358333333334,0.32058383159533166,OnTrack,3895,14361,1963
199,2019-09-07 13:55:22.670,0 days 01:10:21.577000,5,309.40083333333314,0 days 00:00:26.016000,11905,331,8,100,False,8,pos,1859.9575241057719,0.3213477740342182,OnTrack,3943,14366,1964
200,2019-09-07 13:55:22.862,0 days 01:10:21.769000,5,303.90083333333314,0 days 00:00:26.208000,11923,332,8,100,False,8,car,1877.6691666666666,0.32440784225495334,OnTrack,4161,14385,1965
201,2019-09-07 13:55:22.970,0 days 01:10:21.877000,5,298.900833333333,0 days 00:00:26.316000,11927,332,8,100,False,8,pos,1887.6288478594938,0.32612859197096866,OnTrack,4291,14397,1966
202,2019-09-07 13:55:23.102,0 days 01:10:22.009000,5,293.9008333333329,0 days 00:00:26.448000,11932,332,8,100,False,8,car,1899.8025,0.328231852914575,OnTrack,4446,14410,1966
203,2019-09-07 13:55:23.270,0 days 01:10:22.177000,5,289.2008333333331,0 days 00:00:26.616000,11914,332,8,100,False,8,pos,1915.3059892191977,0.33091041502461455,OnTrack,4630,14425,1967
204,2019-09-07 13:55:23.342,0 days 01:10:22.249000,5,284.5008333333333,0 days 00:00:26.688000,11897,332,8,100,False,8,car,1921.9358333333332,0.3320558635741967,OnTrack,4698,14430,1967
205,2019-09-07 13:55:23.570,0 days 01:10:22.477000,5,280.01958333333323,0 days 00:00:26.916000,11849,331,8,100,False,8,pos,1942.8382690424396,0.33566721012376055,OnTrack,4889,14446,1967
206,2019-09-07 13:55:23.581,0 days 01:10:22.488000,5,275.5383333333332,0 days 00:00:26.927000,11802,330,8,100,False,8,car,1943.8441666666665,0.33584100063148037,OnTrack,4897,14446,1966
207,2019-09-07 13:55:23.782,0 days 01:10:22.689000,5,268.6149999999998,0 days 00:00:27.128000,11811,330,8,100,False,8,car,1962.2691666666665,0.3390243167340495,OnTrack,5056,14458,1966
208,2019-09-07 13:55:23.870,0 days 01:10:22.777000,5,264.94833333333315,0 days 00:00:27.216000,11321,328,8,56,False,8,pos,1970.4792596522389,0.34044278735573535,OnTrack,5129,14463,1967
209,2019-09-07 13:55:24.022,0 days 01:10:22.929000,5,261.2816666666665,0 days 00:00:27.368000,10831,327,8,13,True,8,car,1984.0691666666664,0.3427907368716889,OnTrack,5261,14471,1966
210,2019-09-07 13:55:24.170,0 days 01:10:23.077000,5,259.98166666666646,0 days 00:00:27.516000,10207,294,8,10,True,8,pos,1995.1037691523018,0.3446972024227321,OnTrack,5388,14480,1967
211,2019-09-07 13:55:24.262,0 days 01:10:23.169000,5,258.6816666666664,0 days 00:00:27.608000,9584,262,8,7,True,8,car,2001.5358333333334,0.34580848022355903,OnTrack,5460,14484,1967
212,2019-09-07 13:55:24.470,0 days 01:10:23.377000,5,258.14833333333286,0 days 00:00:27.816000,9834,256,8,6,True,8,pos,2016.0711893906046,0.34831977645116763,OnTrack,5608,14492,1967
213,2019-09-07 13:55:24.502,0 days 01:10:23.409000,5,257.6149999999993,0 days 00:00:27.848000,10084,250,8,6,True,8,car,2018.2024999999999,0.3486880063226718,OnTrack,5629,14493,1966
214,2019-09-07 13:55:24.770,0 days 01:10:23.677000,5,258.43166666666605,0 days 00:00:28.116000,10402,234,8,5,True,8,pos,2034.4868641625872,0.3515014814194893,OnTrack,5797,14503,1966
215,2019-09-07 13:55:24.782,0 days 01:10:23.689000,5,259.24833333333277,0 days 00:00:28.128000,10721,218,8,5,True,8,car,2035.1580555555554,0.3516174442075024,OnTrack,5804,14503,1965
216,2019-09-07 13:55:25.022,0 days 01:10:23.929000,5,263.24833333333277,0 days 00:00:28.368000,10494,188,6,6,True,8,car,2047.6913888888887,0.3537828478340352,OnTrack,5952,14512,1966
217,2019-09-07 13:55:25.070,0 days 01:10:23.977000,5,266.08166666666614,0 days 00:00:28.416000,10331,178,6,6,True,8,pos,2050.04130400186,0.35418884634794534,OnTrack,5987,14515,1966
218,2019-09-07 13:55:25.262,0 days 01:10:24.169000,5,268.9149999999995,0 days 00:00:28.608000,10168,168,4,6,True,8,car,2058.8913888888887,0.35571788937263893,OnTrack,6144,14524,1965
219,2019-09-07 13:55:25.370,0 days 01:10:24.277000,5,272.71499999999946,0 days 00:00:28.716000,10373,156,4,6,True,8,pos,2063.3679381283737,0.3564913097947825,OnTrack,6227,14529,1965
220,2019-09-07 13:55:25.502,0 days 01:10:24.409000,5,276.5149999999994,0 days 00:00:28.848000,10578,145,4,7,True,8,car,2068.5580555555553,0.35738801451012425,OnTrack,6307,14533,1964
221,2019-09-07 13:55:25.670,0 days 01:10:24.577000,5,280.68166666666616,0 days 00:00:29.016000,10216,142,4,3,True,8,pos,2075.1230524023917,0.35852225929578774,OnTrack,6386,14539,1965
222,2019-09-07 13:55:25.742,0 days 01:10:24.649000,5,284.8483333333329,0 days 00:00:29.088000,9855,139,3,0,True,8,car,2077.824722222222,0.358989031021231,OnTrack,6413,14540,1964
223,2019-09-07 13:55:25.970,0 days 01:10:24.877000,5,290.40944444444403,0 days 00:00:29.316000,9498,132,3,0,True,8,pos,2085.778457680298,0.360363210351449,OnTrack,6486,14545,1964
224,2019-09-07 13:55:26.022,0 days 01:10:24.929000,5,295.97055555555517,0 days 00:00:29.368000,9142,125,3,0,True,8,car,2087.5469444444443,0.36066875457904674,OnTrack,6501,14545,1963
225,2019-09-07 13:55:26.262,0 days 01:10:25.169000,5,305.90388888888856,0 days 00:00:29.608000,8730,121,3,5,False,8,car,2095.613611111111,0.36206244521101727,OnTrack,6573,14549,1963
226,2019-09-07 13:55:26.270,0 days 01:10:25.177000,5,310.90388888888833,0 days 00:00:29.616000,8716,117,3,11,False,8,pos,2095.8731949640637,0.3621072939197865,OnTrack,6576,14550,1963
227,2019-09-07 13:55:26.502,0 days 01:10:25.409000,5,315.9038888888881,0 days 00:00:29.848000,8703,113,3,18,False,8,car,2103.146944444444,0.3633639910078162,OnTrack,6638,14553,1962
228,2019-09-07 13:55:26.570,0 days 01:10:25.477000,5,321.77055555555467,0 days 00:00:29.916000,8657,112,3,33,False,8,pos,2105.2557737394886,0.36372833674743543,OnTrack,6656,14555,1963
229,2019-09-07 13:55:26.822,0 days 01:10:25.729000,5,327.6372222222212,0 days 00:00:30.168000,8611,112,3,48,False,8,car,2113.1025,0.3650840279310196,OnTrack,6722,14560,1963
230,2019-09-07 13:55:26.869,0 days 01:10:25.776000,5,331.70388888888806,0 days 00:00:30.215000,8807,113,3,51,False,8,pos,2114.5821669860698,0.36533967231328257,OnTrack,6735,14562,1963
231,2019-09-07 13:55:27.062,0 days 01:10:25.969000,5,335.7705555555549,0 days 00:00:30.408000,9004,115,3,55,False,8,car,2120.7691666666665,0.3664086099366114,OnTrack,6786,14574,1961
232,2019-09-07 13:55:27.169,0 days 01:10:26.076000,5,339.2705555555551,0 days 00:00:30.515000,9198,118,3,58,False,8,pos,2124.3433966729744,0.3670261352518552,OnTrack,6811,14587,1961
233,2019-09-07 13:55:27.302,0 days 01:10:26.209000,5,342.77055555555535,0 days 00:00:30.648000,9393,122,3,62,False,8,car,2128.9024999999997,0.36781381867297835,OnTrack,6836,14611,1960
234,2019-09-07 13:55:27.469,0 days 01:10:26.376000,5,345.90388888888856,0 days 00:00:30.815000,9345,124,3,50,False,8,pos,2134.7349186807483,0.36882149478170845,OnTrack,6859,14649,1961
235,2019-09-07 13:55:27.542,0 days 01:10:26.449000,5,349.03722222222177,0 days 00:00:30.888000,9298,126,3,39,False,8,car,2137.3025,0.3692650998269312,OnTrack,6866,14664,1961
236,2019-09-07 13:55:27.743,0 days 01:10:26.650000,5,353.78305555555517,0 days 00:00:31.089000,9556,127,3,46,False,8,car,2144.393333333333,0.37049019420579865,OnTrack,6880,14708,1961
237,2019-09-07 13:55:27.769,0 days 01:10:26.676000,5,356.5713888888888,0 days 00:00:31.115000,9738,127,3,54,False,8,pos,2145.3132503491743,0.37064912970916664,OnTrack,6882,14715,1961
